episode,score,epsilon
114,-996.5,0.5647174463480732
115,-1210.5,0.5618938591163328
116,-759.0,0.5590843898207511
117,-908.5,0.5562889678716474
118,-333.5,0.5535075230322891
119,-952.0,0.5507399854171277
120,-869.5,0.547986285490042
121,-557.0,0.5452463540625918
122,-1338.5,0.5425201222922789
123,-689.5,0.5398075216808175
124,-916.5,0.5371084840724134
125,-704.0,0.5344229416520513
126,-600.0,0.531750826943791
127,-358.5,0.5290920728090721
128,-802.0,0.5264466124450268
129,-379.5,0.5238143793828016
130,-556.0,0.5211953074858876
131,-359.5,0.5185893309484582
132,-390.0,0.5159963842937159
133,-569.5,0.5134164023722473
134,-730.0,0.510849320360386
135,-635.0,0.5082950737585841
136,-1378.0,0.5057535983897912
137,-706.0,0.5032248303978422
138,-516.5,0.500708706245853
139,-1118.0,0.4982051627146237
140,-562.0,0.49571413690105054
141,-624.0,0.4932355662165453
142,-1485.5,0.4907693883854626
143,-666.5,0.4883155414435353
144,-498.0,0.4858739637363176
145,-748.0,0.483444593917636
146,-838.0,0.4810273709480478
147,-897.5,0.47862223409330756
148,-634.0,0.47622912292284103
149,-759.0,0.4738479773082268
150,-444.0,0.47147873742168567
151,-512.0,0.46912134373457726
152,-329.5,0.46677573701590436
153,-412.0,0.46444185833082485
154,-584.5,0.46211964903917074
155,-945.5,0.4598090507939749
156,-671.5,0.457510005540005
157,-505.0,0.45522245551230495
158,-1077.5,0.4529463432347434
159,-844.0,0.4506816115185697
160,-727.5,0.4484282034609769
161,-709.5,0.446186062443672
162,-693.5,0.4439551321314536
163,-415.5,0.4417353564707963
164,-711.0,0.43952667968844233
165,-1149.5,0.43732904629000013
166,-1062.5,0.4351424010585501
167,-664.0,0.43296668905325736
168,-576.0,0.43080185560799106
169,-638.5,0.4286478463299511
170,-909.5,0.42650460709830135
171,-1211.5,0.42437208406280985
172,-580.5,0.4222502236424958
173,-879.5,0.42013897252428334
174,-779.0,0.4180382776616619
175,-547.0,0.4159480862733536
176,-1226.0,0.41386834584198684
177,-733.5,0.4117990041127769
178,-696.5,0.40974000909221303
179,-331.0,0.40769130904675194
180,-880.5,0.40565285250151817
181,-1036.0,0.4036245882390106
182,-579.5,0.4016064652978155
183,-660.5,0.3995984329713264
184,-922.0,0.3976004408064698
185,-762.0,0.39561243860243744
186,-569.5,0.3936343764094253
187,-854.5,0.39166620452737816
188,-715.5,0.3897078735047413
189,-583.0,0.3877593341372176
190,-456.5,0.3858205374665315
191,-497.0,0.38389143477919885
192,-504.0,0.3819719776053028
193,-483.0,0.3800621177172763
194,-723.5,0.37816180712868996
195,-1167.5,0.37627099809304654
196,-772.5,0.3743896431025813
197,-517.5,0.37251769488706843
198,-1115.5,0.3706551064126331
199,-770.5,0.36880183088056995
200,-594.0,0.3669578217261671
201,-456.0,0.36512303261753626
202,-888.5,0.3632974174544486
203,-423.0,0.3614809303671764
204,-586.5,0.3596735257153405
205,-839.0,0.3578751580867638
206,-458.5,0.35608578229633
207,-828.5,0.3543053533848483
208,-305.0,0.35253382661792404
209,-515.0,0.3507711574848344
210,-726.5,0.34901730169741024
211,-1053.5,0.3472722151889232
212,-728.5,0.3455358541129786
213,-878.0,0.3438081748424137
214,-679.0,0.3420891339682016
215,-750.0,0.3403786882983606
216,-747.0,0.3386767948568688
217,-741.5,0.33698341088258443
218,-969.5,0.3352984938281715
219,-524.5,0.33362200135903064
220,-596.0,0.33195389135223546
221,-678.5,0.3302941218954743
222,-575.5,0.32864265128599696
223,-598.5,0.326999438029567
224,-688.5,0.3253644408394192
225,-1246.5,0.3237376186352221
226,-751.0,0.322118930542046
227,-910.5,0.32050833588933575
228,-520.0,0.31890579420988907
229,-1109.0,0.3173112652388396
230,-1018.5,0.3157247089126454
231,-940.0,0.3141460853680822
232,-1020.0,0.3125753549412418
233,-1078.5,0.31101247816653554
234,-1200.0,0.30945741577570285
235,-804.0,0.3079101286968243
236,-212.5,0.3063705780533402
237,-853.0,0.30483872516307353
238,-989.0,0.3033145315372582
239,-644.0,0.3017979588795719
240,-1038.5,0.30028896908517405
241,-739.5,0.2987875242397482
242,-693.5,0.29729358661854943
243,-849.5,0.29580711868545667
244,-1057.0,0.2943280830920294
245,-681.5,0.29285644267656924
246,-638.5,0.2913921604631864
247,-781.0,0.28993519966087045
248,-757.0,0.2884855236625661
249,-474.5,0.28704309604425327
250,-895.0,0.285607880564032
251,-807.0,0.28417984116121187
252,-966.5,0.2827589419554058
253,-628.0,0.28134514724562876
254,-581.0,0.2799384215094006
255,-1126.5,0.27853872940185365
256,-822.0,0.27714603575484437
257,-786.0,0.2757603055760701
258,-637.5,0.2743815040481898
259,-954.0,0.2730095965279488
260,-683.0,0.27164454854530906
261,-554.5,0.2702863258025825
262,-566.5,0.2689348941735696
263,-850.0,0.26759021970270175
264,-901.0,0.2662522686041882
265,-642.0,0.2649210072611673
266,-628.0,0.26359640222486147
267,-879.0,0.26227842021373715
268,-387.0,0.2609670281126685
269,-478.5,0.25966219297210513
270,-832.0,0.2583638820072446
271,-654.5,0.2570720625972084
272,-685.5,0.25578670228422234
273,-651.0,0.25450776877280124
274,-1179.5,0.2532352299289372
275,-1008.5,0.2519690537792925
276,-681.0,0.2507092085103961
277,-598.0,0.2494556624678441
278,-707.5,0.24820838415550486
279,-789.0,0.24696734223472733
280,-479.5,0.2457325055235537
281,-729.5,0.24450384299593592
282,-759.5,0.24328132378095624
283,-675.5,0.24206491716205145
284,-1194.0,0.2408545925762412
285,-570.5,0.23965031961336
286,-692.0,0.2384520680152932
287,-741.5,0.23725980767521673
288,-756.0,0.23607350863684065
289,-639.5,0.23489314109365644
290,-832.5,0.23371867538818816
291,-845.5,0.23255008201124722
292,-849.0,0.231387331601191
293,-687.5,0.23023039494318503
294,-910.5,0.2290792429684691
295,-916.0,0.22793384675362674
296,-1504.0,0.22679417751985861
297,-947.5,0.22566020663225933
298,-598.5,0.22453190559909803
299,-986.0,0.22340924607110255
300,-962.5,0.22229219984074702
301,-984.0,0.2211807388415433
302,-864.5,0.22007483514733558
303,-693.0,0.2189744609715989
304,-908.0,0.2178795886667409
305,-1064.5,0.2167901907234072
306,-907.0,0.21570623976979014
307,-740.5,0.21462770857094118
308,-735.0,0.21355457002808648
309,-930.0,0.21248679717794605
310,-726.0,0.21142436319205632
311,-705.5,0.21036724137609603
312,-849.5,0.20931540516921554
313,-970.5,0.20826882814336947
314,-762.0,0.20722748400265262
315,-967.5,0.20619134658263935
316,-981.5,0.20516038984972615
317,-677.0,0.2041345879004775
318,-649.0,0.2031139149609751
319,-1015.5,0.20209834538617025
320,-971.5,0.2010878536592394
321,-983.5,0.2000824143909432
322,-864.0,0.19908200231898848
323,-794.0,0.19808659230739353
324,-709.5,0.19709615934585656
325,-1066.5,0.19611067854912728
326,-1090.5,0.19513012515638165
327,-793.5,0.19415447453059972
328,-883.5,0.19318370215794672
329,-710.0,0.192217783647157
330,-907.0,0.1912566947289212
331,-875.5,0.1903004112552766
332,-678.0,0.18934890919900021
333,-744.0,0.18840216465300522
334,-922.5,0.18746015382974018
335,-624.0,0.1865228530605915
336,-973.0,0.18559023879528855
337,-826.0,0.1846622876013121
338,-782.5,0.18373897616330553
339,-686.0,0.182820281282489
340,-772.5,0.18190617987607657
341,-670.5,0.18099664897669618
342,-613.0,0.1800916657318127
343,-938.0,0.17919120740315364
344,-532.0,0.17829525136613786
345,-645.5,0.17740377510930716
346,-988.0,0.17651675623376062
347,-793.5,0.1756341724525918
348,-690.5,0.17475600159032884
349,-869.5,0.17388222158237718
350,-896.0,0.1730128104744653
351,-796.0,0.17214774642209296
352,-754.5,0.1712870076899825
353,-750.0,0.17043057265153258
354,-1121.0,0.16957841978827493
355,-676.5,0.16873052768933355
356,-715.0,0.1678868750508869
357,-809.0,0.16704744067563246
358,-883.0,0.1662122034722543
359,-944.5,0.16538114245489302
360,-782.0,0.16455423674261854
361,-1035.0,0.16373146555890544
362,-746.5,0.16291280823111093
363,-950.5,0.16209824418995536
364,-954.5,0.16128775296900558
365,-584.0,0.16048131420416054
366,-858.5,0.15967890763313974
367,-975.0,0.15888051309497406
368,-732.5,0.1580861105294992
369,-849.5,0.1572956799768517
370,-752.0,0.15650920157696743
371,-907.5,0.1557266555690826
372,-704.5,0.1549480222912372
373,-934.0,0.15417328217978102
374,-995.5,0.1534024157688821
375,-788.0,0.1526354036900377
376,-719.5,0.1518722266715875
377,-1189.0,0.15111286553822956
378,-1096.5,0.15035730121053842
379,-1225.0,0.14960551470448571
380,-799.5,0.14885748713096328
381,-903.5,0.14811319969530845
382,-829.0,0.1473726336968319
383,-1136.0,0.14663577052834775
384,-750.0,0.14590259167570602
385,-1058.5,0.1451730787173275
386,-803.5,0.14444721332374086
387,-864.5,0.14372497725712216
388,-747.0,0.14300635237083656
389,-619.5,0.14229132060898236
390,-1072.0,0.14157986400593744
391,-739.0,0.14087196468590776
392,-1095.5,0.14016760486247823
393,-898.0,0.13946676683816583
394,-881.5,0.138769433003975
395,-857.5,0.13807558583895513
396,-869.0,0.13738520790976036
397,-1028.0,0.13669828187021155
398,-984.5,0.13601479046086049
399,-1213.0,0.1353347165085562
400,-840.5,0.1346580429260134
401,-767.5,0.13398475271138335
402,-960.5,0.13331482894782642
403,-1038.0,0.13264825480308728
404,-1028.5,0.13198501352907185
405,-903.5,0.1313250884614265
406,-1467.5,0.13066846301911936
407,-882.5,0.13001512070402377
408,-833.0,0.12936504510050365
409,-1119.5,0.12871821987500112
410,-1023.0,0.12807462877562611
411,-957.0,0.12743425563174798
412,-988.5,0.12679708435358925
413,-888.0,0.1261630989318213
414,-754.0,0.1255322834371622
415,-763.0,0.12490462201997637
416,-967.5,0.1242800989098765
417,-1135.5,0.12365869841532712
418,-765.0,0.12304040492325048
419,-796.0,0.12242520289863423
420,-865.0,0.12181307688414106
421,-865.5,0.12120401149972035
422,-1001.5,0.12059799144222175
423,-922.5,0.11999500148501063
424,-1049.0,0.11939502647758558
425,-745.5,0.11879805134519765
426,-747.5,0.11820406108847166
427,-941.0,0.1176130407830293
428,-882.5,0.11702497557911415
429,-944.5,0.11643985070121858
430,-687.0,0.11585765144771248
431,-926.0,0.11527836319047392
432,-863.5,0.11470197137452155
433,-780.0,0.11412846151764894
434,-1121.5,0.1135578192100607
435,-988.0,0.11299003011401039
436,-937.0,0.11242507996344034
437,-861.0,0.11186295456362313
438,-803.0,0.11130363979080501
439,-959.0,0.11074712159185099
440,-1071.0,0.11019338598389174
441,-969.0,0.10964241905397228
442,-1371.5,0.10909420695870241
443,-1109.5,0.1085487359239089
444,-920.0,0.10800599224428936
445,-1193.0,0.10746596228306791
446,-855.0,0.10692863247165257
447,-942.5,0.1063939893092943
448,-819.5,0.10586201936274783
449,-805.5,0.10533270926593409
450,-1040.5,0.10480604571960442
451,-763.0,0.1042820154910064
452,-876.0,0.10376060541355137
453,-1213.5,0.1032418023864836
454,-1155.0,0.10272559337455119
455,-776.0,0.10221196540767843
456,-708.0,0.10170090558064004
457,-866.5,0.10119240105273684
458,-960.0,0.10068643904747315
459,-1014.5,0.10018300685223579
460,-822.0,0.0996820918179746
461,-980.5,0.09918368135888474
462,-985.0,0.09868776295209031
463,-1008.0,0.09819432413732986
464,-956.5,0.09770335251664321
465,-1230.0,0.09721483575406
466,-1036.5,0.09672876157528969
467,-1087.5,0.09624511776741324
468,-753.5,0.09576389217857617
469,-1060.0,0.09528507271768329
470,-765.0,0.09480864735409487
471,-967.0,0.0943346041173244
472,-851.5,0.09386293109673778
473,-814.0,0.09339361644125409
474,-872.0,0.09292664835904782
475,-695.0,0.09246201511725258
476,-984.0,0.09199970504166631
477,-976.0,0.09153970651645797
478,-680.5,0.09108200798387568
479,-944.0,0.0906265979439563
480,-1026.0,0.09017346495423652
481,-963.0,0.08972259762946533
482,-931.0,0.089273984641318
483,-952.0,0.0888276147181114
484,-1027.5,0.08838347664452084
485,-947.5,0.08794155926129824
486,-1056.5,0.08750185146499175
487,-795.0,0.08706434220766679
488,-785.5,0.08662902049662846
489,-847.5,0.08619587539414532
490,-907.0,0.08576489601717459
491,-848.5,0.08533607153708872
492,-967.5,0.08490939117940327
493,-978.5,0.08448484422350626
494,-1117.5,0.08406242000238873
495,-907.5,0.08364210790237678
496,-823.0,0.0832238973628649
497,-800.0,0.08280777787605056
498,-899.5,0.08239373898667031
499,-926.0,0.08198177029173696
500,-843.5,0.08157186144027828
501,-827.5,0.0811640021330769
502,-642.0,0.08075818212241151
503,-1007.0,0.08035439121179945
504,-1005.0,0.07995261925574046
505,-1030.5,0.07955285615946175
506,-1105.5,0.07915509187866444
507,-1062.0,0.07875931641927113
508,-1152.0,0.07836551983717477
509,-918.0,0.07797369223798889
510,-965.0,0.07758382377679894
511,-870.5,0.07719590465791494
512,-983.0,0.07680992513462537
513,-948.5,0.07642587550895225
514,-914.0,0.07604374613140748
515,-1104.5,0.07566352740075044
516,-930.0,0.07528520976374668
517,-863.5,0.07490878371492794
518,-1163.0,0.0745342397963533
519,-910.5,0.07416156859737154
520,-1068.5,0.07379076075438468
521,-751.0,0.07342180695061275
522,-1001.5,0.07305469791585968
523,-741.0,0.07268942442628039
524,-1157.5,0.07232597730414898
525,-919.5,0.07196434741762824
526,-1002.0,0.0716045256805401
527,-959.0,0.0712465030521374
528,-932.5,0.0708902705368767
529,-1024.0,0.07053581918419231
530,-855.5,0.07018314008827135
531,-1121.5,0.06983222438783
532,-936.0,0.06948306326589085
533,-838.0,0.0691356479495614
534,-1020.5,0.06878996970981359
535,-851.0,0.06844601986126451
536,-872.5,0.06810378976195819
537,-846.5,0.0677632708131484
538,-1009.5,0.06742445445908266
539,-834.5,0.06708733218678724
540,-942.5,0.0667518955258533
541,-935.5,0.06641813604822402
542,-1003.5,0.0660860453679829
543,-883.0,0.06575561514114299
544,-835.0,0.06542683706543727
545,-1109.0,0.06509970288011008
546,-861.0,0.06477420436570952
547,-1046.5,0.06445033334388098
548,-888.5,0.06412808167716157
549,-948.0,0.06380744126877576
550,-1074.0,0.06348840406243188
551,-930.5,0.06317096204211972
552,-953.0,0.06285510723190912
553,-813.5,0.06254083169574957
554,-1325.5,0.062228127537270826
555,-1016.0,0.06191698689958447
556,-1017.5,0.061607401965086545
557,-924.0,0.06129936495526111
558,-814.5,0.0609928681304848
559,-911.0,0.060687903789832374
560,-941.0,0.06038446427088321
561,-1034.5,0.06008254194952879
562,-910.5,0.05978212923978115
563,-772.0,0.05948321859358224
564,-1337.5,0.05918580250061433
565,-939.5,0.058889873488111255
566,-1118.5,0.058595424120670696
567,-814.5,0.05830244700006734
568,-904.5,0.058010934765067
569,-1156.0,0.05772088009124167
570,-1254.0,0.05743227569078546
571,-943.5,0.05714511431233153
572,-1013.5,0.05685938874076987
573,-1022.5,0.056575091797066025
574,-853.5,0.056292216338080694
575,-960.0,0.05601075525639029
576,-1204.0,0.05573070148010834
577,-952.0,0.0554520479727078
578,-780.0,0.05517478773284426
579,-999.0,0.05489891379418004
580,-967.0,0.05462441922520914
581,-1105.5,0.0543512971290831
582,-943.0,0.05407954064343768
583,-1154.5,0.05380914294022049
584,-1029.0,0.05354009722551939
585,-1014.5,0.05327239673939179
586,-982.5,0.053006034755694834
587,-1200.5,0.052741004581916356
588,-870.0,0.052477299559006776
589,-1160.0,0.052214913061211746
590,-942.5,0.05195383849590569
591,-1007.5,0.05169406930342616
592,-1239.5,0.05143559895690903
593,-912.5,0.051178420962124486
594,-1128.0,0.05092252885731386
595,-941.0,0.05066791621302729
596,-841.5,0.05041457663196215
597,-899.5,0.050162503748802344
598,-994.0,0.049911691230058335
599,-1011.5,0.04966213277390804
600,-1150.5,0.0494138221100385
601,-965.5,0.04916675299948831
602,-1160.0,0.04892091923449087
603,-977.5,0.04867631463831842
604,-948.0,0.048432933065126825
605,-962.5,0.048190768399801194
606,-892.0,0.04794981455780219
607,-995.0,0.04771006548501318
608,-923.5,0.047471515157588115
609,-1002.0,0.047234157581800176
610,-988.5,0.046997986793891174
611,-1031.5,0.04676299685992172
612,-926.0,0.04652918187562211
613,-714.0,0.046296535966244
614,-931.0,0.046065053286412784
615,-1084.0,0.04583472801998072
616,-946.5,0.045605554379880814
617,-951.0,0.04537752660798141
618,-1063.0,0.0451506389749415
619,-885.5,0.044924885780066794
620,-977.0,0.04470026135116646
621,-943.5,0.04447676004441063
622,-1067.5,0.04425437624418858
623,-1204.5,0.04403310436296763
624,-975.0,0.043812938841152796
625,-880.0,0.04359387414694703
626,-935.5,0.043375904776212296
627,-856.0,0.043159025252331236
628,-1047.0,0.04294323012606958
629,-1192.5,0.04272851397543923
630,-826.5,0.04251487140556204
631,-975.5,0.04230229704853423
632,-1124.5,0.04209078556329156
633,-1032.0,0.0418803316354751
634,-1089.5,0.041670929977297724
635,-975.5,0.04146257532741124
636,-1047.5,0.04125526245077418
637,-897.0,0.04104898613852031
638,-872.0,0.04084374120782771
639,-972.0,0.04063952250178857
640,-1183.0,0.04043632488927963
641,-787.5,0.04023414326483323
642,-1152.5,0.040032972548509065
643,-1090.5,0.03983280768576652
644,-1082.5,0.03963364364733769
645,-953.0,0.039435475429100995
646,-1032.5,0.03923829805195549
647,-1035.5,0.03904210656169572
648,-905.0,0.03884689602888724
649,-905.0,0.0386526615487428
650,-972.5,0.03845939824099909
651,-1203.0,0.03826710124979409
652,-989.5,0.038075765743545126
653,-805.0,0.0378853869148274
654,-967.5,0.03769595998025326
655,-974.5,0.03750748018035199
656,-1039.0,0.037319942779450235
657,-1096.5,0.037133343065552986
658,-1003.0,0.03694767635022522
659,-996.5,0.036762937968474095
660,-968.0,0.03657912327863173
661,-946.0,0.036396227662238566
662,-1029.0,0.03621424652392737
663,-988.5,0.036033175291307735
664,-1070.5,0.03585300941485119
665,-991.5,0.035673744367776934
666,-969.5,0.03549537564593805
667,-1002.0,0.035317898767708356
668,-855.5,0.03514130927386981
669,-974.5,0.03496560272750046
670,-1125.0,0.03479077471386296
671,-1150.5,0.03461682084029365
672,-1055.0,0.034443736736092176
673,-1082.5,0.034271518052411715
674,-952.0,0.034100160462149656
675,-1039.5,0.03392965965983891
676,-965.5,0.033760011361539714
677,-1284.5,0.03359121130473201
678,-961.5,0.033423255248208356
679,-1081.5,0.03325613897196732
680,-976.0,0.03308985827710748
681,-1003.0,0.032924408985721944
682,-1013.0,0.03275978694079333
683,-1033.5,0.032595988006089364
684,-966.5,0.032433008066058915
685,-1328.0,0.03227084302572862
686,-1028.0,0.032109488810599975
687,-1013.0,0.031948941366546975
688,-1061.5,0.03178919665971424
689,-809.0,0.03163025067641567
690,-1150.5,0.03147209942303359
691,-913.0,0.03131473892591842
692,-1161.0,0.031158165231288826
693,-1012.0,0.03100237440513238
694,-965.5,0.030847362533106718
695,-954.0,0.030693125720441184
696,-870.5,0.030539660091838977
697,-1007.5,0.03038696179137978
698,-1124.0,0.030235026982422884
699,-1246.0,0.030083851847510768
700,-1061.5,0.029933432588273214
701,-1147.0,0.029783765425331846
702,-990.0,0.029634846598205186
703,-989.5,0.02948667236521416
704,-997.0,0.029339239003388088
705,-1000.5,0.029192542808371146
706,-1110.5,0.02904658009432929
707,-1059.0,0.028901347193857643
708,-1043.0,0.028756840457888354
709,-965.0,0.02861305625559891
710,-1085.5,0.028469990974320916
711,-939.0,0.02832764101944931
712,-952.0,0.028186002814352063
713,-1048.0,0.0280450728002803
714,-906.5,0.0279048474362789
715,-1098.5,0.027765323199097504
716,-1006.5,0.027626496583102015
717,-941.0,0.027488364100186506
718,-978.0,0.027350922279685573
719,-938.5,0.027214167668287145
720,-937.5,0.02707809682994571
721,-1204.5,0.02694270634579598
722,-1150.5,0.026807992814067
723,-1081.0,0.026673952849996664
724,-1152.0,0.02654058308574668
725,-1048.0,0.026407880170317945
726,-994.5,0.026275840769466357
727,-1311.5,0.026144461565619025
728,-1059.0,0.02601373925779093
729,-977.0,0.025883670561501974
730,-1021.0,0.025754252208694463
731,-1100.5,0.02562548094765099
732,-997.5,0.025497353542912736
733,-1024.5,0.02536986677519817
734,-846.5,0.02524301744132218
735,-1001.0,0.025116802354115567
736,-1181.5,0.024991218342344988
737,-912.0,0.024866262250633264
738,-1035.5,0.024741930939380097
739,-966.0,0.024618221284683196
740,-947.5,0.02449513017825978
741,-1001.5,0.02437265452736848
742,-994.5,0.024250791254731636
743,-872.0,0.024129537298457977
744,-1069.0,0.024008889611965685
745,-916.5,0.023888845163905856
746,-975.5,0.023769400938086327
747,-954.0,0.023650553933395897
748,-1079.0,0.023532301163728918
749,-1082.5,0.023414639657910272
750,-1044.5,0.023297566459620722
751,-1064.5,0.023181078627322618
752,-1047.5,0.023065173234186005
753,-855.5,0.022949847368015076
754,-1099.5,0.022835098131175
755,-958.5,0.022720922640519125
756,-980.5,0.02260731802731653
757,-1028.0,0.022494281437179946
758,-918.5,0.022381810029994047
759,-1110.0,0.022269900979844076
760,-1054.0,0.022158551474944856
761,-979.0,0.022047758717570132
762,-918.0,0.021937519923982282
763,-942.0,0.021827832324362372
764,-1006.0,0.02171869316274056
765,-1173.0,0.021610099696926857
766,-1024.0,0.021502049198442223
767,-1008.5,0.021394538952450012
768,-848.0,0.02128756625768776
769,-1021.0,0.021181128426399323
770,-959.0,0.021075222784267326
771,-994.5,0.020969846670345987
772,-913.5,0.020864997436994256
773,-1040.5,0.020760672449809284
774,-925.0,0.020656869087560238
775,-883.5,0.020553584742122436
776,-978.5,0.020450816818411825
777,-916.5,0.020348562734319765
778,-1023.0,0.020246819920648168
779,-1038.0,0.020145585821044927
780,-1044.0,0.020044857891939702
781,-1116.5,0.019944633602480003
782,-1020.5,0.019844910434467605
783,-1137.0,0.019745685882295267
784,-979.5,0.01964695745288379
785,-993.5,0.01954872266561937
786,-981.5,0.019450979052291272
787,-929.5,0.019353724157029815
788,-929.5,0.019256955536244666
789,-1129.0,0.019160670758563442
790,-1017.5,0.019064867404770626
791,-921.0,0.018969543067746772
792,-1022.0,0.018874695352408037
793,-961.0,0.018780321875645996
794,-1049.5,0.018686420266267767
795,-988.0,0.018592988164936427
796,-992.5,0.018500023224111744
797,-1131.0,0.018407523107991184
798,-964.5,0.01831548549245123
799,-1102.5,0.018223908064988973
800,-1151.0,0.018132788524664028
801,-1061.5,0.018042124582040707
802,-975.5,0.017951913959130504
803,-828.0,0.01786215438933485
804,-997.5,0.017772843617388175
805,-1045.5,0.017683979399301233
806,-997.0,0.017595559502304726
807,-1012.0,0.0175075817047932
808,-1049.5,0.017420043796269234
809,-936.5,0.017332943577287888
810,-1109.5,0.01724627885940145
811,-948.5,0.017160047465104442
812,-925.0,0.01707424722777892
813,-876.0,0.016988875991640028
814,-952.5,0.016903931611681827
815,-988.0,0.01681941195362342
816,-1039.0,0.016735314893855303
817,-873.5,0.016651638319386028
818,-885.5,0.0165683801277891
819,-858.0,0.016485538227150154
820,-924.0,0.0164031105360144
821,-898.0,0.01632109498333433
822,-899.5,0.016239489508417658
823,-1200.0,0.01615829206087557
824,-933.5,0.01607750060057119
825,-971.5,0.015997113097568336
826,-1105.0,0.015917127532080494
827,-840.5,0.01583754189442009
828,-794.0,0.01575835418494799
829,-959.5,0.01567956241402325
830,-1021.0,0.015601164601953134
831,-954.0,0.015523158778943369
832,-976.5,0.015445542985048652
833,-1039.0,0.015368315270123408
834,-1156.5,0.01529147369377279
835,-1004.5,0.015215016325303928
836,-979.5,0.015138941243677408
837,-1005.0,0.01506324653745902
838,-1071.0,0.014987930304771725
839,-984.5,0.014912990653247866
840,-959.0,0.014838425699981627
841,-1027.5,0.01476423357148172
842,-992.0,0.014690412403624311
843,-988.5,0.01461696034160619
844,-970.5,0.014543875539898159
845,-848.5,0.014471156162198668
846,-946.0,0.014398800381387675
847,-1063.5,0.014326806379480736
848,-986.5,0.014255172347583332
849,-1017.5,0.014183896485845416
850,-1001.5,0.014112977003416188
851,-989.0,0.014042412118399107
852,-910.0,0.013972200057807112
853,-964.0,0.013902339057518077
854,-1099.5,0.013832827362230486
855,-998.0,0.013763663225419333
856,-1056.0,0.013694844909292236
857,-979.0,0.013626370684745774
858,-990.0,0.013558238831322046
859,-1174.5,0.013490447637165436
